Year,Month,Model,Type,Power,Region,Country,Units_Sold,Avg_Price_USD,Revenue_USD,Cost_USD,Profit_USD,Profit_Margin,Gross_Margin,Operating_Expenses_USD,Net_Profit_USD,ROI,EBITDA_Margin
2025,Feb,4 Series,Coupe,Petrol,China,China,1971,55491,109372761,73299453.95,36073307.05,32.98,46.63,13866109.6,22207197.45,30.3,56.7
2025,Feb,4 Series,Coupe,Diesel,Rest_of_World,India,1862,111181,207019022,,58652708.63,28.33,22.5,26245551.66,32407156.97,,32.57
2025,Feb,8 Series,Coupe,Diesel,Europe,Germany,1431,101309,144973179,103662257.5,41310921.5,28.5,21.53,18379475.58,22931445.92,22.12,31.6
2025,Feb,8 Series,Coupe,Hybrid,USA,USA,2147,116888,250958536,187740849.7,63217686.26,25.19,35.37,31816135.34,31401550.92,16.73,45.44
2025,Feb,8 Series,Coupe,Diesel,China,China,325,107131,34817575,28759909.8,6057665.2,17.4,26.31,4414118.35,1643546.85,5.71,36.38
2025,Feb,8 Series,Coupe,Electric,Rest_of_World,Brazil,673,69358,46677934,36974655.63,9703278.37,20.79,30.34,5917756.33,3785522.04,10.24,40.41
2025,Feb,i3,Hatchback,Electric,Europe,Spain,1511,68362,103294982,75902149.11,27392832.89,26.52,31.01,13095578.18,14297254.71,18.84,41.08
2025,Feb,i3,Hatchback,Electric,USA,USA,2357,44636,105207052,,16950286.62,16.11,20.82,13337987.45,3612299.17,,30.89
2025,Feb,i3,Hatchback,Electric,China,China,2102,73766,155056132,105231083,49825049.01,32.13,24.99,19657776.78,30167272.23,28.67,35.06
2025,Feb,i3,Hatchback,Electric,Rest_of_World,Japan,785,50443,39597755,30092703.39,9505051.61,24,38.09,5020142.18,4484909.43,14.9,48.16
2025,Feb,X6,SUV,Petrol,Europe,Germany,1846,85916,158600936,127268295.7,31332640.34,19.76,35.98,20107181.55,11225458.79,8.82,46.05
2025,Feb,X6,SUV,Electric,USA,USA,983,41311,40608713,28185831.64,12422881.36,30.59,33.83,5148309.87,7274571.49,25.81,43.9
2025,Feb,X6,SUV,Diesel,China,China,1510,66006,99669060,67929082.91,31739977.09,31.85,29.04,12635889.39,19104087.7,28.12,39.11
2025,Feb,X6,SUV,Hybrid,Rest_of_World,South Africa,2232,102731,229295592,161203726.3,68091865.68,29.7,28.91,29069740.78,39022124.9,24.21,38.98
2025,Mar,3 Series,Sedan,Diesel,Europe,UK,267,39143,,8510926.85,1940254.15,18.56,33.39,,,,43.46
2025,Mar,3 Series,Sedan,Petrol,USA,USA,1586,100806,159878316,110632710.5,49245605.47,30.8,31.97,20269125.81,28976479.66,26.19,42.04
2025,Mar,3 Series,Sedan,Electric,China,China,1911,55293,105664923,73232260.46,32432662.54,30.69,25.54,13396035.63,19036626.91,25.99,35.61
2025,Mar,3 Series,Sedan,Hybrid,Rest_of_World,Australia,2037,90744,184845528,155561075.9,29284452.12,15.84,25.51,23434430.36,5850021.76,3.76,35.58
2025,Mar,5 Series,Sedan,Diesel,Europe,Italy,1176,,89637072,60600501.34,29036570.66,32.39,46.07,11364049.45,17672521.21,29.16,56.14
2025,Mar,5 Series,Sedan,Hybrid,USA,USA,1825,,171955150,111933248.9,60021901.08,34.91,23.89,21800208.16,38221692.92,34.15,33.96
2025,Mar,5 Series,Sedan,Hybrid,China,China,2291,57730,132259430,96276306.4,35983123.6,27.21,37.61,16767646.13,19215477.47,19.96,47.68
2025,Mar,5 Series,Sedan,Petrol,Rest_of_World,India,1471,41005,60318355,40776539.97,19541815.03,32.4,22.69,7647067.82,11894747.21,29.17,32.76
2025,Mar,7 Series,Sedan,Diesel,Europe,Spain,731,77522,56668582,47614710.49,9053871.51,15.98,22.04,7184355.24,1869516.27,3.93,32.11
2025,Mar,7 Series,Sedan,Diesel,USA,USA,825,81725,67423125,51084445.17,16338679.83,24.23,46.54,8547799.59,7790880.24,15.25,56.61
2025,Mar,7 Series,Sedan,Electric,China,China,661,108141,71481201,52228408.62,19252792.38,26.93,46.21,9062276.19,10190516.19,19.51,56.28
2025,Mar,7 Series,Sedan,Petrol,Rest_of_World,South Africa,951,35918,34158018,22491090.21,11666927.79,34.16,23.69,4330500.73,7336427.06,32.62,33.76
2025,Mar,X1,SUV,Hybrid,Europe,Italy,1753,82854,145243062,109373267.7,35869794.27,24.7,46.96,18413690.93,17456103.34,15.96,57.03
2025,Mar,X1,SUV,Petrol,USA,USA,2061,65111,134193771,88735718.85,45458052.15,33.87,49.94,17012878.89,28445173.26,32.06,60.01
2025,Mar,X1,SUV,Hybrid,China,China,1907,65595,125089665,103156190.3,21933474.75,17.53,49.12,15858674.4,6074800.35,5.89,59.19
2025,Mar,X1,SUV,Diesel,Rest_of_World,Australia,2128,83136,176913408,145366631,31546777.03,17.83,46.22,22428808.45,9117968.58,6.27,56.29
2025,Mar,X3,SUV,Electric,Europe,Germany,1613,75638,122004094,98664139.07,,19.13,25.97,15467490.48,,,36.04
2025,Mar,X3,SUV,Diesel,USA,USA,2488,77814,193601232,157126325.3,36474906.66,18.84,29.29,24544464.98,11930441.68,7.59,39.36
2025,Mar,X3,SUV,Diesel,China,China,1065,89340,95147100,69817546.87,25329553.13,26.62,33.73,12062602.29,13266950.84,19,43.8
2025,Mar,X3,SUV,Hybrid,Rest_of_World,Brazil,932,105609,98427588,71462645.85,26964942.15,27.4,20.78,12478497.49,14486444.66,20.27,30.85
2025,Mar,X5,SUV,Electric,Europe,France,2493,100551,250673643,194122283.3,,22.56,27.76,31780017.04,,,37.83
2025,Mar,X5,SUV,Petrol,USA,USA,372,,33102420,,6231531.18,18.83,39.28,4196673.65,2034857.53,,49.35
2025,Mar,X5,SUV,Hybrid,China,China,2056,90696,,153103796.1,33367179.95,17.89,43.66,,,,53.73
2025,Mar,X5,SUV,Diesel,Rest_of_World,Japan,1732,41741,72295412,57284848.18,15010563.82,20.76,33.67,9165500.6,5845063.22,10.2,43.74
2025,Mar,X7,SUV,Electric,Europe,France,682,58335,39784470,30240923.93,9543546.07,23.99,40,5043813.62,4499732.45,14.88,50.07
2025,Mar,X7,SUV,Hybrid,USA,USA,1186,51261,60795546,50538113.15,10257432.85,16.87,22.54,7707565.36,2549867.49,5.05,32.61
2025,Mar,X7,SUV,Diesel,China,China,1230,72515,89193450,71820241.74,17373208.26,19.48,41.18,11307807.74,6065400.52,8.45,51.25
2025,Mar,X7,SUV,Hybrid,Rest_of_World,Australia,1983,106986,212153238,147945110.3,64208127.74,30.26,21.75,26896459.63,37311668.11,25.22,31.82
2025,Mar,Z4,Convertible,Petrol,Europe,Italy,1626,40698,66174948,55199912.06,10975035.94,16.58,30.52,8389557.63,2585478.31,4.68,40.59
2025,Mar,Z4,Convertible,Petrol,USA,USA,1993,44931,89547483,72936115.09,16611367.91,18.55,48.22,11352691.5,5258676.41,7.21,58.29
2025,Mar,Z4,Convertible,Hybrid,China,China,651,56471,36762621,27576963.72,9185657.28,24.99,47.64,4660708.27,4524949.01,16.41,57.71
2025,Mar,Z4,Convertible,Diesel,Rest_of_World,Australia,1701,80817,137469717,105191625.9,32278091.12,23.48,42.32,17428198.26,14849892.86,14.12,52.39
2025,Mar,i4,Coupe,Electric,Europe,UK,1173,56698,66506754,54972196.16,11534557.84,17.34,39.27,8431623.49,3102934.35,5.64,49.34
2025,Mar,i4,Coupe,Electric,USA,USA,2105,107491,226268555,171664672.3,54603882.69,24.13,41.42,28685977.7,25917904.99,15.1,51.49
2025,Mar,i4,Coupe,Electric,China,China,2376,91565,217558440,173960856.9,43597583.08,20.04,24.19,27581722.79,16015860.29,9.21,34.26
2025,Mar,i4,Coupe,Electric,Rest_of_World,Japan,1518,48473,73582014,60714621.84,12867392.16,17.49,22.36,9328614.01,3538778.15,5.83,32.43
2025,Mar,iX,SUV,Electric,Europe,Italy,1150,84727,97436050,78941253.89,18494796.11,18.98,24.96,12352791.83,6142004.28,7.78,35.03
2025,Mar,iX,SUV,Electric,USA,USA,2486,115531,287210066,225702388.6,61507677.37,21.42,20.82,36412048.28,25095629.09,11.12,30.89
2025,Mar,iX,SUV,Electric,China,China,905,79646,72079630,59071232.06,13008397.94,18.05,34.86,9138144.09,3870253.85,6.55,44.93
2025,Mar,iX,SUV,Electric,Rest_of_World,Australia,1041,118506,123364746,82571944.75,40792801.25,33.07,39.94,15639991.84,25152809.41,30.46,50.01
2025,Mar,i7,Sedan,Electric,Europe,Germany,282,61744,17411808,13041311.83,4370496.17,25.1,36.53,2207442.11,2163054.06,16.59,46.6
2025,Mar,i7,Sedan,Electric,USA,USA,1485,96671,143556435,114394271.9,29162163.13,20.31,47.99,18199862.96,10962300.17,9.58,58.06
2025,Mar,i7,Sedan,Electric,China,China,960,113454,108915840,78808174.71,30107665.29,27.64,22.57,13808181.87,16299483.42,20.68,32.64
2025,Mar,i7,Sedan,Electric,Rest_of_World,Japan,1678,38438,64498964,46532838.05,17966125.95,27.85,37.22,8177078.97,9789046.98,21.04,47.29
2025,Mar,M3,Sedan,Petrol,Europe,Germany,1681,54709,91965829,70937856.89,21027972.11,22.86,26.19,11659285.67,9368686.44,13.21,36.26
2025,Mar,M3,Sedan,Petrol,USA,USA,1618,114603,185427654,129859354.3,55568299.74,29.97,44.79,23508231.4,32060068.34,24.69,54.86
2025,Mar,M3,Sedan,Petrol,China,China,438,39418,17265084,13157390.13,4107693.87,23.79,39.26,2188840.67,1918853.2,14.58,49.33
2025,Mar,M3,Sedan,Petrol,Rest_of_World,South Africa,2022,112088,226641936,148166796.6,78475139.42,34.63,31.67,28733314.37,49741825.05,33.57,41.74
2025,Mar,M5,Sedan,Petrol,Europe,Italy,1338,51286,68620668,,16758743.69,24.42,32.05,8699622.24,8059121.45,,42.12
2025,Mar,M5,Sedan,Petrol,USA,USA,1792,113215,202881280,,69731753.34,34.37,38.45,25720975.13,44010778.21,,48.52
2025,Mar,M5,Sedan,Petrol,China,China,1262,64578,81497436,67546662.05,13950773.95,17.12,34.82,10332118.98,3618654.97,5.36,44.89
2025,Mar,M5,Sedan,Petrol,Rest_of_World,India,1112,95337,106014744,84859002.19,21155741.81,19.96,29.72,13440385.4,7715356.41,9.09,39.79
2025,Mar,M8,Coupe,Petrol,Europe,France,1016,,58170064,37940749.81,,34.78,34,7374710.81,,,44.07
2025,Mar,M8,Coupe,Petrol,USA,USA,618,110370,68208660,50039591.63,18169068.37,26.64,23.72,8647388.5,9521679.87,19.03,33.79
2025,Mar,M8,Coupe,Petrol,China,China,1052,53799,56596548,40455059.31,16141488.69,28.52,36.55,7175222.89,8966265.8,22.16,46.62
2025,Mar,M8,Coupe,Petrol,Rest_of_World,Japan,790,45354,35829660,28647134.44,7182525.56,20.05,46.77,4542428.92,2640096.64,9.22,56.84
2025,Mar,iX3,SUV,Electric,Europe,Italy,708,90923,64373484,53009784.59,11363699.41,17.65,21.87,8161170.81,3202528.6,6.04,31.94
2025,Mar,iX3,SUV,Electric,USA,USA,1222,86046,105148212,86913955.96,,17.34,27.93,13330527.81,,,38
2025,Mar,iX3,SUV,Electric,China,China,1336,67644,90372384,75182556.35,15189827.65,16.81,48.36,11457271.17,3732556.48,4.96,58.43
2025,Mar,iX3,SUV,Electric,Rest_of_World,South Africa,605,88527,53558835,36012006.44,17546828.56,32.76,43.37,6790106.33,10756722.23,29.87,53.44
2025,Mar,2 Series,Hatchback,Hybrid,Europe,Italy,2270,114762,260509740,184723482.9,75786257.15,29.09,41.21,33027022.22,42759234.93,23.15,51.28
2025,Mar,2 Series,Hatchback,Petrol,USA,USA,373,49117,18320641,13351828.7,4968812.3,27.12,45.11,2322662.55,2646149.75,19.82,55.18
2025,Mar,2 Series,Hatchback,Diesel,China,China,1073,96773,103837429,87749872.55,16087556.45,15.49,30.92,13164348.77,2923207.68,3.33,40.99
2025,Mar,2 Series,Hatchback,Diesel,Rest_of_World,Japan,1826,72715,132777590,107437024.4,25340565.63,19.08,22.72,16833337.65,8507227.98,7.92,32.79
2025,Mar,4 Series,Coupe,Diesel,Europe,Spain,2003,80058,160356174,,43261732.16,26.98,22.21,20329707.91,22932024.25,,32.28
2025,Mar,4 Series,Coupe,Petrol,USA,USA,1122,78002,87518244,66982473.79,20535770.21,23.46,26.5,11095427.71,9440342.5,14.09,36.57
2025,Mar,4 Series,Coupe,Electric,China,China,936,69068,64647648,,12498893.68,19.33,47.98,8195928.9,4302964.78,,58.05
2025,Mar,4 Series,Coupe,Electric,Rest_of_World,Japan,2160,93860,202737600,,45587862.94,22.49,22.02,25702759.6,19885103.34,,32.09
2025,Mar,8 Series,Coupe,Diesel,Europe,UK,2425,100786,244406050,173259951.1,71146098.9,29.11,41.63,30985421.29,40160677.61,23.18,51.7
2025,Mar,8 Series,Coupe,Petrol,USA,USA,1237,54128,66956336,47611792.42,19344543.58,28.89,34.93,8488620.8,10855922.78,22.8,45
2025,Mar,8 Series,Coupe,Electric,China,China,870,104272,,74325900.72,16390739.28,18.07,40.61,,,,50.68
2025,Mar,8 Series,Coupe,Hybrid,Rest_of_World,India,791,62817,,32564799.98,17123447.02,34.46,36.07,,,,46.14
2025,Mar,i3,Hatchback,Electric,Europe,Italy,2281,,138789726,112157964.9,,19.19,36.1,17595546.96,,,46.17
2025,Mar,i3,Hatchback,Electric,USA,USA,415,83379,34602285,23251150.56,11351134.44,32.8,42.91,4386824.21,6964310.23,29.95,52.98
2025,Mar,i3,Hatchback,Electric,China,China,552,64389,35542728,29123424.45,6419303.55,18.06,37.38,4506052.12,1913251.43,6.57,47.45
2025,Mar,i3,Hatchback,Electric,Rest_of_World,Japan,1582,62627,99075914,74406897.43,24669016.57,24.9,25.6,12560691.26,12108325.31,16.27,35.67
2025,Mar,X6,SUV,Petrol,Europe,UK,1783,53345,95114135,79906867.71,15207267.29,15.99,39.48,12058423.04,3148844.25,3.94,49.55
2025,Mar,X6,SUV,Hybrid,USA,USA,2297,91012,209054564,169857398.3,39197165.7,18.75,32.03,26503614.53,12693551.17,7.47,42.1
2025,Mar,X6,SUV,Electric,China,China,2151,82737,177967287,144226652.7,33740634.3,18.96,29.68,22562417.6,11178216.7,7.75,39.75
2025,Mar,X6,SUV,Hybrid,Rest_of_World,India,1950,59042,115131900,83360630.04,31771269.96,27.6,36.74,14596244.35,17175025.61,20.6,46.81
2025,Apr,3 Series,Sedan,Hybrid,Europe,Germany,1743,42308,73742844,55593819.24,18149024.76,24.61,33.09,9349003.79,8800020.97,15.83,43.16
2025,Apr,3 Series,Sedan,Hybrid,USA,USA,2100,86735,,134684652.6,47458847.42,26.06,37.77,,,,47.84
2025,Apr,3 Series,Sedan,Petrol,China,China,1781,88280,157226680,132258052.2,24968627.83,15.88,39.69,19932955.5,5035672.33,3.81,49.76
2025,Apr,3 Series,Sedan,Diesel,Rest_of_World,South Africa,686,114434,78501724,57363802.24,21137921.76,26.93,38.17,9952327.24,11185594.52,19.5,48.24
2025,Apr,5 Series,Sedan,Diesel,Europe,Italy,1625,,129551500,106217483.9,23334016.09,18.01,25.35,16424338.95,6909677.14,6.51,35.42
2025,Apr,5 Series,Sedan,Petrol,USA,USA,511,69785,35660135,24866550.29,10793584.71,30.27,34.54,4520936.8,6272647.91,25.23,44.61
2025,Apr,5 Series,Sedan,Hybrid,China,China,1873,65045,121829285,87474404.63,34354880.37,28.2,25.62,15445328.47,18909551.9,21.62,35.69
2025,Apr,5 Series,Sedan,Electric,Rest_of_World,Australia,1562,72577,113365274,75790601.47,37574672.53,33.14,35.99,14372274.23,23202398.3,30.61,46.06
2025,Apr,7 Series,Sedan,Electric,Europe,UK,2002,37204,74482408,58481010.21,16001397.79,21.48,43.52,9442764.57,6558633.22,11.21,53.59
2025,Apr,7 Series,Sedan,Petrol,USA,USA,2018,92490,186644820,138692092.9,47952727.13,25.69,36.46,23662541.82,24290185.31,17.51,46.53
2025,Apr,7 Series,Sedan,Diesel,China,China,543,,47972964,31858102.25,16114861.75,33.59,45.92,6081938.23,10032923.52,31.49,55.99
2025,Apr,7 Series,Sedan,Hybrid,Rest_of_World,Japan,1950,58555,114182250,90420575.27,23761674.73,20.81,45.42,14475849.19,9285825.54,10.27,55.49
2025,Apr,X1,SUV,Electric,Europe,Spain,823,96169,79147087,61602809.49,17544277.51,22.17,25.89,10034145.37,7510132.14,12.19,35.96
2025,Apr,X1,SUV,Diesel,USA,USA,681,110907,75527667,54318553.59,21209113.41,28.08,46.36,9575280.89,11633832.52,21.42,56.43
2025,Apr,X1,SUV,Diesel,China,China,1793,93191,167091463,131245277.6,35846185.44,21.45,48.95,21183597.44,14662588,11.17,59.02
2025,Apr,X1,SUV,Diesel,Rest_of_World,Japan,2495,112037,279532315,203057908.3,76474406.67,27.36,26.66,35438674.88,41035731.79,20.21,36.73
2025,Apr,X3,SUV,Electric,Europe,Germany,1348,97089,130875972,111124784.3,19751187.7,15.09,26.9,16592253.46,3158934.24,2.84,36.97
2025,Apr,X3,SUV,Electric,USA,USA,325,91246,29654950,19647483.43,10007466.57,33.75,29.83,3759608.73,6247857.84,31.8,39.9
2025,Apr,X3,SUV,Electric,China,China,2185,35682,77965170,63649002.94,14316167.06,18.36,25.62,9884303.76,4431863.3,6.96,35.69
2025,Apr,X3,SUV,Diesel,Rest_of_World,Brazil,875,73334,64167250,50084098.55,14083151.45,21.95,30.96,8135024.78,5948126.67,11.88,41.03
2025,Apr,X5,SUV,Electric,Europe,Germany,1330,51559,68573470,53588348.82,14985121.18,21.85,33.35,8693638.55,6291482.63,11.74,43.42
2025,Apr,X5,SUV,Hybrid,USA,USA,745,111599,83141255,69837138.78,13304116.22,16,27.27,10540519.81,2763596.41,3.96,37.34
2025,Apr,X5,SUV,Petrol,China,China,1917,77376,148329792,,26599792.74,17.93,25.01,18805021.79,7794770.95,,35.08
2025,Apr,X5,SUV,Petrol,Rest_of_World,Brazil,395,52745,20834275,14704181.41,6130093.59,29.42,31.99,2641337.19,3488756.4,23.73,42.06
2025,Apr,X7,SUV,Hybrid,Europe,Italy,2392,114178,273113776,225902792.6,47210983.42,17.29,22.7,34624942.42,12586041,5.57,32.77
2025,Apr,X7,SUV,Petrol,USA,USA,2018,80267,161978806,112369836.5,49608969.49,30.63,35.09,20535422.69,29073546.8,25.87,45.16
2025,Apr,X7,SUV,Diesel,China,China,1852,37676,69775952,49107173.83,20668778.17,29.62,28.12,8846087.36,11822690.81,24.08,38.19
2025,Apr,X7,SUV,Petrol,Rest_of_World,Japan,2192,105615,231508080,154430724.4,77077355.56,33.29,48.17,29350236.59,47727118.97,30.91,58.24
2025,Apr,Z4,Convertible,Petrol,Europe,UK,1031,95624,98588344,80554486.39,18033857.61,18.29,44.48,12498877.88,5534979.73,6.87,54.55
2025,Apr,Z4,Convertible,Electric,USA,USA,1157,79514,91997698,62618168.63,29379529.37,31.94,48.95,11663325.97,17716203.4,28.29,59.02
2025,Apr,Z4,Convertible,Electric,China,China,1120,98254,110044480,85924344.03,,21.92,38.16,13951269.1,,,48.23
2025,Apr,Z4,Convertible,Petrol,Rest_of_World,Japan,427,52030,22216810,16579760.16,5637049.84,25.37,21.11,2816612.84,2820437,17.01,31.18
2025,Apr,i4,Coupe,Electric,Europe,France,408,119500,48756000,33646209.6,15109790.4,30.99,20.21,6181210.33,8928580.07,26.54,30.28
2025,Apr,i4,Coupe,Electric,USA,USA,783,59227,46374741,34588704.46,11786036.54,25.41,43.87,5879317.99,5906718.55,17.08,53.94
2025,Apr,i4,Coupe,Electric,China,China,1786,69248,123676928,83411083.81,40265844.19,32.56,29.8,15679569.79,24586274.4,29.48,39.87
2025,Apr,i4,Coupe,Electric,Rest_of_World,Brazil,636,52693,33512748,25756326.24,7756421.76,23.14,38.51,4248694.4,3507727.36,13.62,48.58
2025,Apr,iX,SUV,Electric,Europe,Germany,2081,83547,173861307,129050345.4,44810961.59,25.77,40.78,22041867.8,22769093.79,17.64,50.85
2025,Apr,iX,SUV,Electric,USA,USA,270,49387,,9911693.01,,25.67,43.97,,,,54.04
2025,Apr,iX,SUV,Electric,China,China,2158,44606,96259748,79305314.2,16954433.8,17.61,27.65,12203662.08,4750771.72,5.99,37.72
2025,Apr,iX,SUV,Electric,Rest_of_World,Japan,2011,92329,185673619,140492635,45180983.97,24.33,41.08,23539414.46,21641569.51,15.4,51.15
2025,Apr,i7,Sedan,Electric,Europe,Italy,430,48730,20953900,16337550.18,4616349.82,22.03,20.92,2656503.06,1959846.76,12,30.99
2025,Apr,i7,Sedan,Electric,USA,USA,642,64850,41633700,31966160.54,9667539.46,23.22,35.86,5278256.14,4389283.32,13.73,45.93
2025,Apr,i7,Sedan,Electric,China,China,1436,59675,85693300,59447186.89,26246113.11,30.63,46.7,10864064.13,15382048.98,25.88,56.77
2025,Apr,i7,Sedan,Electric,Rest_of_World,South Africa,1108,47843,53010044,36011920.44,16998123.56,32.07,43.7,6720531.45,10277592.11,28.54,53.77
2025,Apr,M3,Sedan,Petrol,Europe,Italy,1365,45679,62351835,48933208.2,13418626.8,21.52,29.63,7904869.28,5513757.52,11.27,39.7
2025,Apr,M3,Sedan,Petrol,USA,USA,2130,100687,214463310,169929797.8,44533512.17,20.77,29.3,27189326.99,17344185.18,10.21,39.37
2025,Apr,M3,Sedan,Petrol,China,China,1622,58684,95185448,71475149.17,23710298.83,24.91,49.3,12067463.99,11642834.84,16.29,59.37
2025,Apr,M3,Sedan,Petrol,Rest_of_World,India,867,36594,31726998,20741015.69,10985982.31,34.63,43.86,4022299.77,6963682.54,33.57,53.93
2025,Apr,M5,Sedan,Petrol,Europe,Germany,693,,58640274,40133226.25,18507047.75,31.56,42.12,7434323.31,11072724.44,27.59,52.19
2025,Apr,M5,Sedan,Petrol,USA,USA,1610,114545,184417450,125028872.4,59388577.6,32.2,34.07,23380159.29,36008418.31,28.8,44.14
2025,Apr,M5,Sedan,Petrol,China,China,1982,62738,124346716,103532260.2,20814455.81,16.74,34.32,15764484.48,5049971.33,4.88,44.39
2025,Apr,M5,Sedan,Petrol,Rest_of_World,India,298,63863,19031174,13370898.5,5660275.5,29.74,41.68,2412742.83,3247532.67,24.29,51.75
2025,Apr,M8,Coupe,Petrol,Europe,Germany,1506,36206,54526236,42129289.47,12396946.53,22.74,35.17,6912751.93,5484194.6,13.02,45.24
2025,Apr,M8,Coupe,Petrol,USA,USA,683,82744,,44392478.03,12121673.97,21.45,41.05,,,,51.12
2025,Apr,M8,Coupe,Petrol,China,China,1397,44215,61768355,40683690.64,21084664.36,34.14,31.11,7830896.58,13253767.78,32.58,41.18
2025,Apr,M8,Coupe,Petrol,Rest_of_World,India,567,43634,24740478,19876548.42,4863929.58,19.66,23.66,3136559.56,1727370.02,8.69,33.73
2025,Apr,iX3,SUV,Electric,Europe,Italy,1171,93704,109727384,88699665.59,21027718.41,19.16,42.46,13911068.16,7116650.25,8.02,52.53
2025,Apr,iX3,SUV,Electric,USA,USA,1260,81462,102642120,76639306.34,26002813.66,25.33,36.04,13012809.34,12990004.32,16.95,46.11
2025,Apr,iX3,SUV,Electric,China,China,2058,116128,238991424,171586161.7,67405262.26,28.2,48.24,30298963.37,37106298.89,21.63,58.31
2025,Apr,iX3,SUV,Electric,Rest_of_World,India,1072,71206,76332832,54805757.55,21527074.45,28.2,24.44,9677358.47,11849715.98,21.62,34.51
2025,Apr,2 Series,Hatchback,Hybrid,Europe,Germany,1823,57612,105026676,84302794.81,20723881.19,19.73,32.81,13315119.66,7408761.53,8.79,42.88
2025,Apr,2 Series,Hatchback,Hybrid,USA,USA,992,100895,100087840,85048939.49,15038900.51,15.03,43.99,12688981.67,2349918.84,2.76,54.06
2025,Apr,2 Series,Hatchback,Electric,China,China,885,54161,47932485,38286902.33,,20.12,49.21,6076806.37,,,59.28
2025,Apr,2 Series,Hatchback,Diesel,Rest_of_World,Australia,262,115712,30316544,19961563.57,10354980.43,34.16,43.4,3843484.59,6511495.84,32.62,53.47
2025,Apr,4 Series,Coupe,Petrol,Europe,Germany,1000,95633,95633000,63397767.13,32235232.87,33.71,39.51,12124203.94,20111028.93,31.72,49.58
2025,Apr,4 Series,Coupe,Hybrid,USA,USA,887,54406,48258122,32312937,15945185,33.04,32.32,6118090.12,9827094.88,30.41,42.39
2025,Apr,4 Series,Coupe,Petrol,China,China,1856,40235,74676160,54590408.12,20085751.88,26.9,38.23,9467328.15,10618423.73,19.45,48.3
2025,Apr,4 Series,Coupe,Petrol,Rest_of_World,India,740,57840,42801600,28423322.42,14378277.58,33.59,45.08,5426320.7,8951956.88,31.5,55.15
2025,Apr,8 Series,Coupe,Hybrid,Europe,Italy,933,46937,43792221,37076055.34,6716165.66,15.34,35.67,5551910.1,1164255.56,3.14,45.74
2025,Apr,8 Series,Coupe,Electric,USA,USA,1798,,179023264,117632028.8,61391235.23,34.29,46.77,22696292.73,38694942.5,32.89,56.84
2025,Apr,8 Series,Coupe,Petrol,China,China,1387,55027,76322449,52221086.38,24101362.62,31.58,29.01,9676042.13,14425320.49,27.62,39.08
2025,Apr,8 Series,Coupe,Diesel,Rest_of_World,Brazil,526,35170,18499420,14972591.09,3526828.91,19.06,49.77,2345327.88,1181501.03,7.89,59.84
